Area,Bedrooms,Age,DistanceCity,Price
4802,5,40,3,1576807.4977894987
4495,5,24,19,1373074.4068999775
4529,4,14,5,1549314.8881655172
4193,4,42,13,1148296.3613740383
3685,2,30,5,1129938.5215590857
3366,3,33,8,1029529.0237509949
1817,4,40,5,644776.1150552342
1200,1,7,14,250512.50458639243
4883,2,26,6,1437251.800298045
2701,1,3,18,778020.2987826304
2093,1,11,4,584990.7601517529
4487,3,30,26,1177194.720493217
4645,1,20,15,1356217.5857050484
1730,1,19,14,438961.3074527338
3112,1,47,16,646365.101383892
3637,1,16,1,1041640.91357277
2408,2,44,10,684341.9085588603
2290,2,30,17,561265.6122830063
3428,3,14,7,1208711.6576669826
1588,3,31,18,394394.8665651325
2881,1,47,16,698739.8400602692
4627,5,49,9,1470081.776445571
3445,1,1,14,1006149.9659134828
4069,1,27,28,1045129.7856560375
1665,3,20,12,505758.0838351074
1100,4,49,16,351189.0037894007
2525,3,12,24,681900.3405155543
2084,2,32,28,396561.62273175264
1487,3,26,21,337967.5573901331
2465,4,25,27,557771.6181231944
1939,1,33,17,486472.96540263266
1368,4,17,23,353199.51785466843
2563,3,48,16,614392.4212647902
1629,5,9,25,444924.8782901867
4878,2,18,21,1263523.7937458353
4956,4,49,4,1578969.0994327632
4229,3,11,23,1242337.9925727025
2434,1,23,6,643033.2361464392
1576,3,0,24,327687.59655782295
2139,1,8,6,508339.7961868879
1892,5,28,9,617474.8444986293
530,2,44,7,42878.526013377785
1203,4,27,4,560057.1005245467
1368,3,34,4,377230.83600452624
732,3,17,18,181590.6830902577
1450,4,40,12,454748.2593421566
558,1,43,25,-123029.6536602151
3318,2,47,14,841258.2555729056
4100,5,47,4,1436322.309543689
3649,4,18,20,1077829.9840547033
801,2,21,11,119197.21250194375
3350,3,17,12,984694.6969569882
3444,2,36,22,835371.6633742496
2423,5,11,5,871269.4613926869
816,2,8,12,211473.56475527905
2388,3,35,4,798188.3456269038
3215,5,14,19,1005114.1103725798
2381,5,8,29,692226.3382578957
4398,5,8,29,1291799.5760077925
4613,3,45,26,1222962.4850941931
1678,1,47,22,315193.61549815664
4355,3,40,4,1298217.3316971604
4955,1,30,26,1132257.3331184473
831,1,5,22,103439.68180945925
1027,3,45,1,460722.25551889336
2559,2,49,1,766407.5174608913
1598,3,38,7,429762.70591133577
711,5,14,3,428208.0052010569
2214,2,39,26,345297.57535283564
3188,4,9,1,1135171.2474013641
2830,4,0,27,684521.1563909693
3766,4,7,9,1195569.9237615962
1532,5,23,8,696017.3354719639
1832,5,20,10,595994.6940815949
2340,1,47,18,501569.2661354558
2638,5,35,14,863506.0999167629
4591,1,29,3,1289353.8517929984
943,4,49,26,206646.97296990882
4674,3,2,8,1440669.7935528231
1998,3,5,15,591438.4009550089
1426,5,37,28,320829.16797313304
1122,4,24,8,446720.4908307289
1979,4,40,2,819999.932672556
3537,1,32,12,882805.558898045
3885,1,10,5,1163846.1629557253
3818,4,11,27,1114161.7527419208
733,5,41,27,66243.70822950552
2117,5,43,22,562039.978359836
3191,4,0,6,1142029.6012729402
2530,3,3,9,780521.421037981
886,3,4,22,163044.29023369626
2134,1,34,29,189092.58024947395
4633,4,10,17,1360057.8870558946
1684,3,29,25,260684.02308061812
2467,5,32,19,734898.583208625
740,2,39,24,-102922.73939509074
1061,2,20,20,156429.534968453
2499,4,21,22,695644.9385221538
2429,1,24,14,581043.7034931289
3279,2,33,25,799754.356168282
2175,5,42,26,585880.8691363203
3015,5,3,29,782603.5994627858
2177,5,11,3,850135.9628620341
4641,2,3,19,1190165.557238596
4246,3,22,4,1330563.0286424856
3856,5,37,13,1160501.9839080335
2151,1,5,5,617668.8110104124
4677,4,45,5,1447341.0223044856
4341,4,32,19,1271750.415521742
2941,4,40,26,739451.4260662725
1094,3,34,11,268773.93097146705
3112,4,32,16,804625.0832331973
4596,4,49,27,1242748.4477616462
1996,2,5,16,463565.2179951187
4055,3,6,19,1083626.2615802353
3858,3,20,26,951529.6974871184
2101,2,14,8,664759.7051650563
1414,1,1,3,434286.33329379314
2344,4,22,3,858594.0668705998
2495,1,2,29,448986.06166333583
594,2,11,21,33533.53769529124
992,2,48,22,175936.4085335082
3569,2,14,4,1085883.8730848026
649,2,32,16,17294.574500162104
1546,5,45,1,585737.9287674155
3303,2,12,2,1072066.560906365
898,1,12,28,86289.8346426141
4976,2,27,24,1177994.1963251575
1051,1,12,11,219756.4796213946
794,2,23,3,231036.3238651396
1643,2,38,14,359483.27909092634
955,5,29,9,342958.21170412266
2053,2,35,5,548681.2314672354
668,4,3,10,232817.5685425869
2446,5,12,16,755358.0020352361
753,5,11,28,163168.54652118633
2876,4,0,29,764051.7710071637
1820,5,43,20,534575.3094767954
3383,2,48,22,806156.6239960094
4107,4,16,9,1314844.4766166378
2625,2,23,16,721572.0022838071
3996,5,33,6,1263971.876910778
2740,3,38,12,743819.4796005636
900,4,41,28,83964.86684334383
2656,1,6,5,778657.747518669
2876,5,22,19,920712.7900494155
862,3,20,19,187449.5995325918
4438,5,42,12,1432875.613232737
4351,2,23,12,1316103.027576334
3912,2,35,23,950750.2774234668
2806,2,2,22,630755.9414135104
584,3,28,15,178926.3220837082
2324,2,27,1,722022.3902633216
4385,5,1,2,1530241.8298926265
807,5,3,20,317889.0954291174
4857,5,16,23,1438858.8001727085
2421,4,19,28,602913.2735169044
1130,5,35,19,328705.50769435684
2871,2,25,10,764040.1594754268
3800,4,21,1,1248066.4823939633
4167,4,18,16,1305527.2349280317
1226,4,30,16,400322.52768064546
2148,4,41,12,644350.1471353994
4812,3,24,27,1264227.0344445002
1769,5,29,13,624818.4172614043
818,3,47,24,47424.31421860652
3975,1,8,13,1104092.1417720092
3278,3,41,10,1045550.2062216762
3558,4,29,17,1114499.8737806564
4634,5,40,6,1438221.1647541914
2102,5,31,3,797066.8314628032
2756,2,46,21,567183.5224608171
1329,3,44,5,446359.58639978414
1355,5,47,28,232670.13613160045
3148,1,14,9,955775.6894915353
2358,1,35,5,576092.1440395345
1602,3,34,17,339566.89126648335
2981,2,0,5,879147.769987084
2320,1,20,24,434719.82861893007
2579,2,35,5,773198.757195832
3658,3,2,29,1005791.464484416
2940,5,14,18,880986.5812280837
4184,2,23,25,1097540.6899149574
1755,1,15,2,509180.6619093969
3457,2,6,3,1025497.9972116739
4151,5,15,27,1243255.173415472
2739,5,27,28,720210.8490229085
2439,1,49,12,535301.7570875866
769,2,11,2,373095.38347857527
4564,2,24,7,1389947.4038434576
4275,4,29,20,1347448.5711699887
1612,1,7,17,337194.4171200306
1148,2,10,2,418873.93545707007
1679,3,41,10,417050.5289153997
2642,4,35,18,784084.9269793638
516,1,35,13,-25353.045910661098
616,5,46,16,123238.1158695665
2045,1,35,10,456198.19269788807
3651,3,48,16,992077.9125359494
3193,3,45,28,864890.9975506682
4589,5,29,29,1285893.5065468955
1776,5,5,11,650885.0083125557
3740,5,34,16,1180461.4214492654
4288,4,29,8,1358090.5371283616
871,3,13,13,175420.19776838704
3307,5,36,21,974028.347829338
655,3,27,23,126802.74996235943
3161,4,39,6,998899.6554733061
964,4,40,12,302180.5691982255
4815,3,4,28,1315088.5985664364
2273,5,20,11,834623.685623149
616,1,48,26,-145568.08256300635
2603,2,5,12,737976.5574213738
1874,3,49,2,605508.2994647557
3703,4,23,20,1037495.3734107964
4903,5,15,7,1580585.6961219877
4046,2,6,15,1183798.7316547686
4477,3,41,28,1181199.7148769416
4817,1,25,7,1343912.2212554011
1696,1,20,7,426366.71089971287
3911,4,47,16,1119338.7309120737
1296,4,17,13,452821.024293362
4392,4,16,29,1178125.7074698333
650,3,20,29,-8564.452335147962
3749,1,5,14,1048556.8787149624
611,1,18,22,-75080.045214841
1182,4,1,16,378467.86633788014
1661,4,18,6,433066.5669371296
2879,5,21,4,1035242.851420207
660,1,15,2,201048.4537502092
1925,4,24,24,499409.80790297734
4161,4,43,4,1215097.1377407878
777,4,10,14,235611.6244209162
3891,5,11,28,1148367.3629005163
2056,1,27,13,598124.1746580726
2415,1,1,18,621077.6426008613
3607,1,37,4,1116135.3788879125
802,5,11,16,378858.1368216872
3273,3,24,2,1078287.1683963996
4781,5,1,12,1611695.3996584672
3745,2,32,17,1080246.7849504077
1500,5,12,14,540164.4086164652
4334,2,44,3,1226745.3495092506
4506,4,49,20,1276288.1222748405
2218,2,23,18,528087.4716301971
4330,5,19,8,1407389.439099286
3681,3,19,23,989352.8997834318
3382,1,46,22,716659.4932376745
1498,5,11,13,523760.42645638814
784,1,42,15,23129.728715658486
920,2,44,19,75402.88453143468
2660,4,36,27,632123.6361579471
3565,4,42,23,1024693.4293895111
2775,5,48,25,676213.3461690816
1994,2,7,9,648277.0794976093
4384,2,35,4,1413947.9403650232
3043,1,47,3,789575.8274117296
4626,2,45,18,1214596.2665744778
4757,3,32,29,1217510.9557250538
2341,4,30,19,567992.2860612323
1221,3,37,22,246600.39059092192
1901,3,28,24,439942.85298229684
945,1,17,29,65055.013629376685
3291,2,19,22,849872.9221908095
4267,1,43,12,1133772.3102368326
3051,4,7,9,977145.0094869599
2467,1,39,1,610303.442777201
4388,3,45,13,1276694.6249947415
3231,1,36,14,884824.2553353326
3129,2,23,2,901303.2132569124
2464,1,0,26,565106.3456081324
1557,2,2,23,329675.72877998045
1257,3,37,22,184706.87339079013
2295,2,10,28,564243.4571780057
2143,2,41,8,595903.7327480663
523,2,39,28,-88519.59548542122
1739,2,40,26,205903.06923933397
4650,4,38,6,1541570.7432331734
3597,5,42,7,1140042.5355184388
1804,4,2,20,553913.807428383
3042,1,20,29,682081.0802352899
4212,4,4,29,1183743.21809775
4455,4,0,11,1469101.4481493984
4803,2,45,25,1252820.5963054516
4728,1,13,10,1459616.4859774492
1805,1,49,13,299020.00673882704
4964,3,3,19,1443537.4623569562
3674,2,18,22,1022969.5573926627
4128,4,46,18,1164404.625674827
1281,3,19,6,324957.8004481529
1066,3,47,11,337838.51859956764
4632,4,6,10,1485108.4646571463
4773,1,47,12,1217345.47960229
1138,2,8,9,347285.8053130477
4200,2,38,6,1250929.8026731203
4667,4,33,7,1423601.5421168536
2899,2,41,18,701982.6878048696
3170,5,12,5,1159672.2612386069
1672,3,3,28,318544.46846981795
2220,3,35,6,723753.1955973812
604,5,18,19,290293.4402140563
2182,2,16,10,530314.6606346428
4816,1,24,4,1416620.5686204107
2349,5,13,14,812686.8036448803
1362,5,4,10,558225.3952029119
3945,3,40,16,1134220.4072325744
3065,1,45,8,816032.1133032077
798,1,6,28,46020.215526219654
3408,2,13,19,948063.8093787951
4637,1,32,8,1246394.2825879608
1270,2,11,10,284155.74768474203
3039,4,3,21,833988.9627368362
1962,5,5,3,881580.485407895
4354,5,0,12,1403143.2902259163
3618,2,19,5,1104417.7341735896
2632,2,25,26,627540.089934446
2209,2,42,29,384163.4302625982
1490,5,22,27,422913.0961483513
1210,2,11,10,374232.85114768654
4804,5,12,18,1455942.0780261746
538,5,17,6,259323.96242641105
1775,3,30,13,537120.6855878716
1936,3,45,26,404266.5389626622
3493,4,49,16,962159.3611543383
1969,4,27,27,519516.8480285419
2599,1,4,21,604126.9717621402
873,2,38,9,210692.96596430423
4751,5,19,15,1502782.475926333
4525,1,19,8,1268375.1892749607
1613,3,33,23,293842.4000031637
3226,5,49,8,1110837.8701017802
2898,1,13,22,752944.7614510258
3734,3,14,21,992160.8975276579
1765,4,35,24,411255.8721278891
3623,2,29,1,1153663.7070546993
1153,2,17,2,413310.6011605394
4658,1,33,25,1210661.001681966
1008,3,25,23,199744.9271140337
2839,1,35,8,765318.3769146124
3662,3,46,12,947256.9481587242
2187,3,43,12,509387.1521297817
1888,2,18,5,549605.1475457036
2697,4,41,16,746209.6828686169
4411,4,3,12,1404767.8999424297
3428,5,41,12,1122342.0032072358
1015,3,26,7,327867.08995122474
4158,2,2,6,1257704.0710071998
2333,3,48,9,694394.3124999146
529,5,43,26,46858.90761481398
3714,2,11,6,1153116.373960493
825,3,35,16,116688.6407367553
4266,4,38,17,1252564.1225545115
4611,4,1,15,1405015.9981319648
610,5,41,22,173668.97940025842
606,4,33,5,254517.4205648156
2926,3,37,13,814766.8309126
4878,5,30,7,1546719.180648488
4864,1,4,2,1537456.1574649832
3031,5,19,7,1065859.4526066722
3644,4,37,19,1110860.5919231605
1298,2,10,8,400893.6004099569
2937,5,30,14,859133.8003771986
2511,3,24,23,668950.7589383039
925,5,3,6,517378.8080108741
3544,4,20,3,1177507.7419502763
3788,5,40,28,970100.3914975355
3414,3,0,22,1047520.522372593
1739,3,41,9,510046.6756043919
3891,4,48,8,1244163.738227092
4713,3,36,6,1401365.2193532675
4497,4,42,18,1300170.074029812
3506,5,27,16,1082218.7380128622
3539,5,0,28,1023329.0540384426
1098,1,15,29,73562.78186719226
2587,4,1,29,555006.4374657231
1684,2,1,18,465896.1507348276
3250,4,42,24,894501.1376279137
3084,5,16,16,955313.5765083671
4013,5,21,3,1405382.0119850899
4554,3,15,5,1508852.4849366944
4883,1,12,28,1187755.505440749
4436,2,6,29,1136579.994413363
2199,1,49,27,313164.06543967954
3075,4,16,6,953803.28114692
635,4,20,18,154814.0711206804
2525,5,30,28,640400.3647420448
4035,3,14,19,1166525.3883201885
3390,2,42,26,834299.3067382651
3257,3,22,13,968454.6394198916
4273,2,40,6,1227031.6266690171
880,1,45,21,-16466.473592087357
2028,5,25,6,804231.8964792577
4128,3,29,14,1243440.757283398
1348,4,10,6,508035.96924922476
4627,5,37,6,1518137.6003170088
2427,2,25,12,676616.8041729947
2665,5,5,21,794567.5304524644
4786,4,45,22,1320768.5020890695
2621,4,2,27,671522.3230988409
3418,2,24,14,1014958.2587516293
972,5,40,10,311499.3310736304
2287,3,14,1,767761.8672205511
613,5,20,24,184982.85415482734
1836,4,41,25,419601.15642027743
838,2,5,10,234961.65955617052
2785,1,22,26,642913.4926697323
1696,1,11,28,274699.10847726447
578,5,26,1,351734.9874464549
3152,4,14,19,906360.4313567891
4880,5,7,16,1501158.624309701
4818,2,24,19,1272509.9715178434
3140,3,42,8,907574.536913224
1756,1,47,5,411150.8404981725
1327,5,18,25,324983.4069390352
3218,4,34,20,937908.3686891044
3310,1,20,1,1035088.7725996627
3885,1,17,24,896239.4614821717
2465,3,28,25,636756.1587950782
2927,5,26,23,815791.0322184133
3341,3,39,21,786549.8552861847
1113,4,9,20,263244.98635654803
1062,4,4,14,418445.99584030575
4852,5,21,20,1523144.2891447505
684,1,13,16,44269.42517315077
2692,2,39,8,781494.7751450096
4565,3,0,25,1258034.3794130536
745,1,12,22,137551.92931661673
4586,4,26,5,1372332.4124650653
2734,4,48,25,698359.1479913841
1365,1,47,15,235262.11035447198
2587,1,16,10,789822.5724253764
1100,4,7,7,483792.64862734167
3533,3,27,28,785390.0252791676
2556,3,25,19,659405.5599166785
2631,1,19,9,735961.7475945803
1032,5,18,9,398130.101744282
2542,4,13,12,808607.2165480419
857,2,49,27,-28922.961161542757
877,4,24,14,249795.56680569935
2719,3,35,26,624592.6956360573
4988,3,27,26,1328879.4539042357
3807,2,7,7,1198873.1972051056
3096,3,48,3,920327.7404851938
1283,2,32,26,153380.83599174328
2879,3,5,22,820456.2734916274
4103,2,24,2,1290911.7876191633
1482,5,0,7,541711.5228450682
4442,4,29,13,1302232.7325509905
3090,3,4,12,917948.5404260963
1542,1,8,2,446704.1919217299
3038,2,7,11,877083.2922566936
1361,2,23,5,361196.0743763739
2376,2,24,25,388727.0135838149
2335,3,40,4,683825.9664895349
4708,4,7,15,1493027.7430580673
4026,1,37,29,894708.8575588003
2185,2,20,18,512344.8686268217
3901,2,18,26,980842.095211002
2122,2,2,15,586121.8870063996
3157,2,38,23,871210.2197590558
2432,1,15,14,647231.4818214584
1007,2,0,27,121403.5313653821
3978,1,9,9,1180858.6413574363
3156,1,5,19,838957.8396845666
1621,2,4,24,324629.85353081295
789,5,16,2,479575.08019161364
3329,1,20,25,819810.3016979219
2709,5,28,15,843729.7720766313
1900,1,30,14,360228.3633973433
1066,3,2,23,274393.2870508395
1973,2,37,26,348339.8047382862
2487,3,27,11,743735.3293551215
4287,1,27,6,1257401.2966429663
4365,3,0,20,1332814.037450536
3760,2,11,11,1075727.7342065445
4047,2,15,13,1136018.118667679
3751,1,24,20,945789.1338094871
2216,1,17,28,335203.1741540721
1512,5,7,12,548643.6091986649
1810,4,5,8,690716.2716407857
1117,3,49,19,200613.4368855079
4757,5,8,12,1593873.6500752182
2482,3,17,17,664801.5076032841
2728,2,29,21,718419.2403657951
968,1,19,27,35162.7863035068
4616,3,17,19,1303405.2228763655
4855,4,36,27,1359590.2528042288
1639,2,28,14,329896.82297805656
1936,2,10,9,546831.126519085
1036,5,17,2,521901.13516282395
1451,4,32,25,345418.6087538322
3313,2,2,26,715821.1532807765
3506,4,27,12,1037626.4971536042
4494,1,4,22,1166487.01440367
2340,4,15,17,697076.8395507289
1350,5,3,28,399664.5012394033
2471,5,17,16,780015.3265095855
1691,3,26,4,514047.26043704833
4420,1,17,19,1179245.8432823485
2562,1,1,6,701723.1742208003
3546,4,5,12,1107761.569194113
4899,5,47,12,1465815.8153779889
4058,5,34,20,1175240.24221913
804,5,18,17,197426.98940124587
3347,1,28,13,846217.0778347797
2935,5,10,14,1015014.8431379192
3304,3,37,12,936437.4166604877
2484,2,0,5,680586.0318334965
4436,5,20,4,1426183.8231162878
1212,3,34,21,180667.24174310628
3395,3,7,1,1132112.4456397486
2181,2,2,27,394349.87065338186
1833,1,14,10,494963.96986126015
3698,5,16,13,1276638.8601588742
674,3,27,29,62924.61876969498
3705,3,49,28,912722.4243798965
1916,2,35,8,569643.8934103097
2487,3,40,20,683138.8554146339
2272,5,13,18,754448.5412178567
4766,1,47,6,1263614.4621962102
1574,3,16,21,444373.1257814664
1091,1,38,4,276646.15873043996
3478,3,19,11,1021997.7604399052
4482,3,38,28,1161537.1174864268
2910,5,5,4,1055082.7391664896
1347,1,5,28,140365.24448517643
993,4,12,9,475184.41664154513
1045,5,34,29,110417.23043591638
2786,1,34,5,759129.4629251945
3197,1,45,11,764035.0435378827
4337,1,26,24,1014840.1439953436
2040,4,31,3,651742.3488863562
1383,5,33,11,480243.5599224031
4456,4,2,4,1533219.3072867536
3594,3,31,4,1152140.7496074298
2865,2,6,11,846114.6667187392
3847,4,33,5,1223311.029636512
3571,3,20,2,1119100.760377841
4175,4,28,6,1337173.262027387
1452,1,3,22,293614.66100798454
3800,2,3,13,1086628.8631706731
4235,2,38,12,1138191.7648788383
3679,3,0,16,1171519.5494145385
3463,4,30,6,1068889.430651859
4527,4,44,16,1354518.733435896
3747,4,16,11,1127713.444452253
4915,3,6,9,1490183.8157827703
3857,4,48,24,1067961.5486225996
3204,2,43,3,957884.182442572
1537,2,49,6,385488.45848190924
570,5,35,24,188514.4831408776
3374,4,20,20,913090.2976076176
605,4,22,6,304473.98877059936
1269,2,12,10,419060.2468736258
2509,2,41,3,742633.4085906198
3440,1,33,21,812077.2815627478
2692,1,35,22,578972.4205064231
3995,5,4,20,1166484.7685230253
4811,2,35,17,1268868.8385109212
4855,5,30,20,1503204.5196508623
1433,4,11,24,327347.8115911164
1074,4,45,27,142003.05046540996
4430,2,41,25,1033692.8121053808
4880,3,27,13,1393390.823483587
4587,5,47,3,1532201.2407588577
3031,3,27,28,656298.8425498313
2919,4,6,21,764711.6252879035
569,5,33,22,183828.19512701826
4974,4,21,18,1470342.560130141
1802,1,23,2,466337.23069416167
4314,2,13,10,1294180.885820392
2849,1,15,6,758987.334161056
754,5,10,21,235207.43264725053
2207,1,29,26,351284.18016194244
1333,5,37,1,473750.608769002
3264,3,41,24,860261.6980173247
2971,2,6,13,812765.785082193
4242,3,45,7,1333172.810141427
2535,4,44,17,707831.7391932867
2467,2,2,11,699848.8328557842
599,1,14,23,-83096.61078237201
2352,5,48,8,781683.6948223341
3683,2,29,10,1071848.4073553642
2855,4,32,28,760965.4622691355
611,3,36,1,281036.7481333263
3658,4,36,2,1192858.9004626735
682,1,16,2,229098.45088393902
4352,5,47,19,1251675.831535419
664,5,19,25,236255.2796679539
2637,1,32,16,600221.3332877817
2523,5,26,20,781721.1340526929
954,2,36,17,33329.10435177163
2785,2,19,6,862033.5280830264
1041,1,33,24,75518.19044696819
3165,1,30,28,756223.9061174011
2949,4,4,6,994946.4690943746
4433,5,17,1,1617676.540321828
3386,3,18,13,1001959.1840337892
4792,1,37,24,1249788.129347982
4404,4,16,10,1406112.3678802478
2188,1,22,14,494336.3181968941
2137,1,42,24,438204.8398966514
4582,2,46,27,1095038.1107138486
2390,5,1,14,806998.5959272642
3705,1,43,13,958823.8943117576
977,5,23,7,428531.8809821855
2866,4,47,14,853382.0193273422
3026,1,43,24,644542.4357960226
866,3,0,9,348189.71697947866
2336,2,21,22,566443.1851271872
2215,3,13,5,676898.0137485713
512,2,38,3,48566.65152943214
1035,1,39,28,16434.74271175552
3739,1,12,5,1063169.2934584315
2817,5,11,22,812873.3918132605
4542,2,6,9,1347002.3131442482
875,4,1,17,303831.86409652646
2224,3,2,15,656966.3449150234
756,4,39,26,125043.54111155434
2764,2,35,21,603981.5922224056
949,4,12,4,512881.14630447346
1393,2,38,17,318872.30482340115
3712,5,29,2,1270018.3308218133
1684,5,43,29,480987.70007273665
3723,4,35,19,939830.1857948478
1808,4,36,13,592734.8359882671
1416,2,13,2,480963.45491078147
647,5,25,9,364736.8417274821
2614,4,46,11,758033.7360585066
4516,2,39,14,1179982.014957501
4440,2,6,25,1181887.4321834245
4571,4,27,28,1212482.2656342047
3295,3,7,10,1038030.5321906836
942,1,14,5,272413.6090941919
3444,2,4,28,765486.8677712705
4436,5,32,28,1281846.601461887
898,1,43,27,-178354.09798428311
1651,2,42,19,470870.4123791843
4292,3,35,8,1300735.2698933275
3495,1,48,12,846973.9558355436
2716,5,35,17,743012.3546052268
2207,1,2,10,637788.8917282404
3831,4,21,4,1286894.6453599709
2487,2,21,29,509982.5708821627
3068,4,31,16,880101.4499042553
660,3,37,15,157526.46188490855
4935,1,49,18,1139573.9941119289
4404,4,22,6,1350788.284370308
4073,3,20,15,1211230.3571669082
